#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:28+0000 #
#####################################################################
#
# seed = 3.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
32.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 7.40e+40 4.56e+39 3.21e+80 14.2 1.79e+40 925 345 1.25e+05 268 353
33.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 7.40e+40 4.56e+39 3.21e+80 14.2 1.79e+40 1.38e+03 378 1.77e+05 268 420
34.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 7.40e+40 4.56e+39 3.21e+80 14.2 1.79e+40 1.46e+03 411 2.32e+05 268 482
35.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 7.40e+40 4.56e+39 3.21e+80 14.2 1.79e+40 1.49e+03 445 2.88e+05 268 536
36.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 7.40e+40 4.56e+39 3.21e+80 15.5 1.79e+40 1.49e+03 474 2.95e+05 282 544
37.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
38.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
39.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
40.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
41.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
42.0 17 10.323422925900031 23.66420775145813 11.0 6.0 6.0 6.0 4.5 0.42 1.2 0.092 1.1 6.0 3.3 2.0 4.0 1.4 3.00 0.941 1.93 0.00 1.39 470 118 2.39e+04 30.1 154 2.96e+107 1.74e+106 5.15e+213 20.8 7.17e+106 1.49e+03 474 2.95e+05 282 544
43.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.49e+03 442 2.55e+05 264 505
44.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.49e+03 458 2.61e+05 264 511
45.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.49e+03 473 2.81e+05 264 530
46.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.70e+03 489 3.17e+05 264 563
47.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.78e+03 505 3.54e+05 264 595
48.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 7.88 6.61e+106 1.81e+03 521 3.92e+05 264 626
49.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 2.96e+107 1.48e+106 4.38e+213 8.46 6.61e+106 1.81e+03 535 4.00e+05 264 632
50.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
51.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
52.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
53.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
54.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
55.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
56.0 20 9.600811733547209 25.85294928931906 13.0 7.0 7.0 7.0 5.2 0.43 1.4 0.11 1.2 6.0 3.4 1.7 3.5 1.3 3.00 0.950 1.94 0.00 1.39 470 139 2.30e+04 87.7 152 3.36e+131 1.68e+130 5.65e+261 8.38 7.52e+130 1.81e+03 535 4.00e+05 264 632
57.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 479 3.67e+05 244 606
58.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 479 3.67e+05 244 606
59.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 480 3.67e+05 244 606
60.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 481 3.69e+05 244 607
61.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 482 3.71e+05 244 609
62.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.81e+03 482 3.73e+05 244 611
63.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.83e+03 483 3.75e+05 244 612
64.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 3.36e+131 1.46e+130 4.91e+261 0.0732 7.01e+130 1.83e+03 484 3.75e+05 244 613
65.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
66.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
67.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
68.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
69.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
70.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
71.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
72.0 23 9.176388981910996 27.976008669342708 15.0 8.0 8.0 8.0 6.0 0.43 1.6 0.099 1.3 6.0 3.5 2.0 4.0 1.4 3.00 0.957 1.95 0.00 1.40 470 135 2.01e+04 96.5 142 2.59e+70 1.13e+69 2.92e+139 0.0405 5.41e+69 1.83e+03 484 3.75e+05 244 613
73.0 26 9.58437360511275 29.697189318164817 17.0 9.0 9.0 9.0 6.8 0.43 1.8 0.11 1.3 6.0 3.5 1.9 4.0 1.4 3.00 0.962 1.96 0.00 1.40 470 132 1.82e+04 97.8 135 2.59e+70 9.97e+68 2.58e+139 0.0101 5.08e+69 1.83e+03 441 3.45e+05 167 588
74.0 26 9.58437360511275 29.697189318164817 17.0 9.0 9.0 9.0 6.8 0.43 1.8 0.11 1.3 6.0 3.5 1.9 4.0 1.4 3.00 0.962 1.96 0.00 1.40 470 132 1.82e+04 97.8 135 2.59e+70 9.97e+68 2.58e+139 0.0101 5.08e+69 1.83e+03 449 3.42e+05 209 585
75.0 26 9.58437360511275 29.697189318164817 17.0 9.0 9.0 9.0 6.8 0.43 1.8 0.11 1.3 6.0 3.5 1.9 4.0 1.4 3.00 0.962 1.96 0.00 1.40 470 132 1.82e+04 97.8 135 2.59e+70 9.97e+68 2.58e+139 0.0101 5.08e+69 1.83e+03 456 3.42e+05 209 584
76.0 26 9.58437360511275 29.697189318164817 17.0 9.0 9.0 9.0 6.8 0.43 1.8 0.11 1.3 6.0 3.5 1.9 4.0 1.4 3.00 0.962 1.96 0.00 1.40 470 132 1.82e+04 97.8 135 2.59e+70 9.97e+68 2.58e+139 0.0101 5.08e+69 1.83e+03 464 3.49e+05 209 590
77.0 26 9.58437360511275 29.697189318164817 17.0 9.0 9.0 9.0 6.8 0.43 1.8 0.11 1.3 6.0 3.5 1.9 4.0 1.4 3.00 0.962 1.96 0.00 1.40 470 132 1.82e+04 97.8 135 2.59e+70 9.97e+68 2.58e+139 0.0101 5.08e+69 1.83e+03 471 3.62e+05 209 602
